gtopt_id_structure	mane_id_structure	tm_score_selected	tmalign_status	pair_status	return_code	pair_index	gtopt_key	mane_key	tmalign_status_key	pair_status_key	valid_tmalign_status	valid_pair_status	valid_return_code	domain_category	length_group	sequence_change_category	structure_changed	structure_status
GTOPT000201244	ENST00000433211.7	0.09767	ok	READY	0	166	GTOPT000201244	ENST00000433211	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000202041	ENST00000373232.8	0.83988	ok	READY	0	167	GTOPT000202041	ENST00000373232	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000202422	ENST00000394957.8	0.26951	ok	READY	0	168	GTOPT000202422	ENST00000394957	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000203177	ENST00000373032.4	0.90234	ok	READY	0	169	GTOPT000203177	ENST00000373032	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000203859	ENST00000299432.7	0.27965	ok	READY	0	170	GTOPT000203859	ENST00000299432	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000204154	ENST00000359322.5	0.1494	ok	READY	0	171	GTOPT000204154	ENST00000359322	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000204554	ENST00000423381.6	0.78222	ok	READY	0	172	GTOPT000204554	ENST00000423381	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000204560	ENST00000423381.6	0.79441	ok	READY	0	173	GTOPT000204560	ENST00000423381	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000207057	ENST00000372027.10	0.15912	ok	READY	0	175	GTOPT000207057	ENST00000372027	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000208378	ENST00000336233.10	0.99773	ok	READY	0	176	GTOPT000208378	ENST00000336233	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000209955	ENST00000371247.7	0.12492	ok	READY	0	178	GTOPT000209955	ENST00000371247	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000209977	ENST00000371247.7	0.13302	ok	READY	0	179	GTOPT000209977	ENST00000371247	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000210268	ENST00000371247.7	0.08548	ok	READY	0	180	GTOPT000210268	ENST00000371247	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000210311	ENST00000371247.7	0.07248	ok	READY	0	181	GTOPT000210311	ENST00000371247	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000210451	ENST00000371247.7	0.08702	ok	READY	0	182	GTOPT000210451	ENST00000371247	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000210464	ENST00000371247.7	0.08061	ok	READY	0	183	GTOPT000210464	ENST00000371247	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000210550	ENST00000371247.7	0.04125	ok	READY	0	184	GTOPT000210550	ENST00000371247	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000212585	ENST00000354105.10	0.41562	ok	READY	0	185	GTOPT000212585	ENST00000354105	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000213770	ENST00000370033.9	0.23133	ok	READY	0	186	GTOPT000213770	ENST00000370033	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000214206	ENST00000369887.4	0.658	ok	READY	0	187	GTOPT000214206	ENST00000369887	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000215208	ENST00000502935.6	0.87534	ok	READY	0	188	GTOPT000215208	ENST00000502935	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000215831	ENST00000348367.9	0.2755	ok	READY	0	189	GTOPT000215831	ENST00000348367	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000217021	ENST00000533213.7	0.26623	ok	READY	0	190	GTOPT000217021	ENST00000533213	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000217113	ENST00000533213.7	0.14157	ok	READY	0	191	GTOPT000217113	ENST00000533213	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000217365	ENST00000369209.8	0.07552	ok	READY	0	192	GTOPT000217365	ENST00000369209	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000218172	ENST00000298510.4	0.38995	ok	READY	0	193	GTOPT000218172	ENST00000298510	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000218668	ENST00000224652.12	0.20464	ok	READY	0	194	GTOPT000218668	ENST00000224652	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000218795	ENST00000224652.12	0.42796	ok	READY	0	195	GTOPT000218795	ENST00000224652	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000219750	ENST00000337195.11	0.80365	ok	READY	0	196	GTOPT000219750	ENST00000337195	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000228440	ENST00000683283.1	0.49752	ok	READY	0	197	GTOPT000228440	ENST00000683283	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000228464	ENST00000683283.1	0.264	ok	READY	0	198	GTOPT000228464	ENST00000683283	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000228741	ENST00000334956.15	0.62405	ok	READY	0	199	GTOPT000228741	ENST00000334956	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000229142	ENST00000354817.8	0.24348	ok	READY	0	200	GTOPT000229142	ENST00000354817	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000229521	ENST00000228136.9	0.26033	ok	READY	0	201	GTOPT000229521	ENST00000228136	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000229531	ENST00000228136.9	0.26033	ok	READY	0	202	GTOPT000229531	ENST00000228136	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000230272	ENST00000265963.9	0.45913	ok	READY	0	203	GTOPT000230272	ENST00000265963	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000232643	ENST00000241052.5	0.43367	ok	READY	0	204	GTOPT000232643	ENST00000241052	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000232908	ENST00000428726.8	0.24446	ok	READY	0	205	GTOPT000232908	ENST00000428726	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000232960	ENST00000428726.8	0.16123	ok	READY	0	206	GTOPT000232960	ENST00000428726	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000234092	ENST00000617612.3	0.57662	ok	READY	0	207	GTOPT000234092	ENST00000617612	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000234545	ENST00000683152.1	0.16412	ok	READY	0	208	GTOPT000234545	ENST00000683152	ok	READY	TRUE	TRUE	TRUE	Complex domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000239692	ENST00000301761.7	0.76377	ok	READY	0	209	GTOPT000239692	ENST00000301761	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000239699	ENST00000301761.7	0.79368	ok	READY	0	210	GTOPT000239699	ENST00000301761	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000241048	ENST00000402010.8	0.61851	ok	READY	0	211	GTOPT000241048	ENST00000402010	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000244341	ENST00000270176.10	0.60019	ok	READY	0	212	GTOPT000244341	ENST00000270176	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000245515	ENST00000394067.7	0.55629	ok	READY	0	213	GTOPT000245515	ENST00000394067	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000246885	ENST00000511455.7	0.16547	ok	READY	0	214	GTOPT000246885	ENST00000511455	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000248227	ENST00000393800.7	0.21396	ok	READY	0	215	GTOPT000248227	ENST00000393800	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000248636	ENST00000255078.8	0.18241	ok	READY	0	216	GTOPT000248636	ENST00000255078	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000249107	ENST00000253925.12	0.20208	ok	READY	0	217	GTOPT000249107	ENST00000253925	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000249250	ENST00000253925.12	0.21372	ok	READY	0	218	GTOPT000249250	ENST00000253925	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000250850	ENST00000310571.8	0.85505	ok	READY	0	219	GTOPT000250850	ENST00000310571	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000252605	ENST00000313578.4	0.76258	ok	READY	0	221	GTOPT000252605	ENST00000313578	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000252830	ENST00000529308.6	0.62482	ok	READY	0	222	GTOPT000252830	ENST00000529308	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000259541	ENST00000278935.8	0.09808	ok	READY	0	224	GTOPT000259541	ENST00000278935	ok	READY	TRUE	TRUE	TRUE	Domain gain	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000259883	ENST00000252108.8	0.17721	ok	READY	0	225	GTOPT000259883	ENST00000252108	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000260507	ENST00000600882.6	0.09743	ok	READY	0	226	GTOPT000260507	ENST00000600882	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000261651	ENST00000328965.9	0.49296	ok	READY	0	227	GTOPT000261651	ENST00000328965	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000262023	ENST00000527524.8	0.18806	ok	READY	0	228	GTOPT000262023	ENST00000527524	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000262756	ENST00000635736.2	0.52079	ok	READY	0	230	GTOPT000262756	ENST00000635736	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000269746	ENST00000335295.4	0.93524	ok	READY	0	231	GTOPT000269746	ENST00000335295	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000269821	ENST00000335295.4	0.99516	ok	READY	0	232	GTOPT000269821	ENST00000335295	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000270905	ENST00000299498.11	0.67884	ok	READY	0	233	GTOPT000270905	ENST00000299498	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000271644	ENST00000649792.2	0.66288	ok	READY	0	234	GTOPT000271644	ENST00000649792	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000272411	ENST00000423302.7	0.05966	ok	READY	0	235	GTOPT000272411	ENST00000423302	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000275752	ENST00000278193.7	0.47823	ok	READY	0	236	GTOPT000275752	ENST00000278193	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000277584	ENST00000676320.1	0.29048	ok	READY	0	239	GTOPT000277584	ENST00000676320	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000278015	ENST00000311956.9	0.70572	ok	READY	0	240	GTOPT000278015	ENST00000311956	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000278706	ENST00000545968.6	0.41098	ok	READY	0	242	GTOPT000278706	ENST00000545968	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000279801	ENST00000378460.7	0.24601	ok	READY	0	243	GTOPT000279801	ENST00000378460	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000280837	ENST00000287275.6	0.7962	ok	READY	0	244	GTOPT000280837	ENST00000287275	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000281037	ENST00000361050.4	0.75187	ok	READY	0	245	GTOPT000281037	ENST00000361050	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000281391	ENST00000528851.6	0.39054	ok	READY	0	246	GTOPT000281391	ENST00000528851	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000281432	ENST00000528851.6	0.82938	ok	READY	0	247	GTOPT000281432	ENST00000528851	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000281837	ENST00000227880.8	0.70804	ok	READY	0	248	GTOPT000281837	ENST00000227880	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000281947	ENST00000301765.10	0.41763	ok	READY	0	249	GTOPT000281947	ENST00000301765	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT000281949	ENST00000301765.10	0.41763	ok	READY	0	250	GTOPT000281949	ENST00000301765	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT000282173	ENST00000301764.12	0.19519	ok	READY	0	251	GTOPT000282173	ENST00000301764	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000287031	ENST00000301873.11	0.11001	ok	READY	0	252	GTOPT000287031	ENST00000301873	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000287521	ENST00000308162.10	0.86333	ok	READY	0	253	GTOPT000287521	ENST00000308162	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000288710	ENST00000393960.7	0.38535	ok	READY	0	255	GTOPT000288710	ENST00000393960	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000290655	ENST00000393695.8	0.04027	ok	READY	0	256	GTOPT000290655	ENST00000393695	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000291147	ENST00000334805.11	0.48061	ok	READY	0	257	GTOPT000291147	ENST00000334805	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000291201	ENST00000334805.11	0.75634	ok	READY	0	258	GTOPT000291201	ENST00000334805	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000294635	ENST00000393346.8	0.09569	ok	READY	0	260	GTOPT000294635	ENST00000393346	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000295022	ENST00000543262.6	0.66523	ok	READY	0	261	GTOPT000295022	ENST00000543262	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000297977	ENST00000645495.2	0.56369	ok	READY	0	262	GTOPT000297977	ENST00000645495	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000298603	ENST00000650687.2	0.36457	ok	READY	0	263	GTOPT000298603	ENST00000650687	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000298953	ENST00000696973.1	0.10062	ok	READY	0	264	GTOPT000298953	ENST00000696973	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000301335	ENST00000264036.6	0.78738	ok	READY	0	265	GTOPT000301335	ENST00000264036	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000301340	ENST00000264036.6	0.75624	ok	READY	0	266	GTOPT000301340	ENST00000264036	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000301672	ENST00000341846.10	0.32663	ok	READY	0	267	GTOPT000301672	ENST00000341846	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000301674	ENST00000341846.10	0.55505	ok	READY	0	268	GTOPT000301674	ENST00000341846	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000302602	ENST00000263593.8	0.41932	ok	READY	0	269	GTOPT000302602	ENST00000263593	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000302879	ENST00000306534.8	0.62396	ok	READY	0	270	GTOPT000302879	ENST00000306534	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000307910	ENST00000229239.10	0.87401	ok	READY	0	271	GTOPT000307910	ENST00000229239	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000311205	ENST00000396373.9	0.16699	ok	READY	0	272	GTOPT000311205	ENST00000396373	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000312553	ENST00000538779.6	0.2413	ok	READY	0	273	GTOPT000312553	ENST00000538779	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000314594	ENST00000228425.11	0.20161	ok	READY	0	274	GTOPT000314594	ENST00000228425	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000318264	ENST00000552918.6	0.43115	ok	READY	0	275	GTOPT000318264	ENST00000552918	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT000319988	ENST00000262055.9	0.84016	ok	READY	0	276	GTOPT000319988	ENST00000262055	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000320803	ENST00000331817.6	0.40984	ok	READY	0	277	GTOPT000320803	ENST00000331817	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT000321305	ENST00000301464.4	0.48662	ok	READY	0	278	GTOPT000321305	ENST00000301464	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
